deviceId,timestamp,accel_x,accel_y,accel_z,vibration_magnitude,status,time_diff
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:25,-1.3999999,-8.600001,5.75,10.439469187655138,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:30,1.6999998,-7.999997,5.25,9.71866509969394,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:35,1.6000001,-6.800001,4.25,8.176950160053625,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:40,-0.10000022,-9.5999975,3.5,10.218608126550617,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:50,1.4999998,-7.1999974,1.75,7.55992473243,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:53,1.4999998,-7.1999974,1.75,7.55992473243,NORMAL,3.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:35:55,-0.5999999,-10.400001,3.75,11.071699087312705,NORMAL,2.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:00,0.19999975,-8.399998,2.25,8.698417459515499,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:05,2.9,-7.4000006,3.5,8.6844694069356,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:10,0.39999974,-8.799997,3.25,9.389485981245675,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:16,1.5000001,-8.000001,2.75,8.591421087340615,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:26,-0.99999994,-8.999997,5.5,10.59480749612795,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:31,2.6999998,-9.600001,1.75,10.124846572664746,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:36,1.0000001,-9.5999975,5.25,10.987376948116701,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:41,-0.60000026,-8.600001,4.75,9.842891725097918,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:46,-0.1999999,-7.1999974,4.25,8.36316103635502,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:51,0.5999998,-9.600001,3.0,10.075714315124316,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:36:53,0.5999998,-9.600001,3.0,10.075714315124316,NORMAL,2.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:37:13,0.3000001,-7.9999967,3.0,8.549265890122433,NORMAL,20.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:37:47,0.39999965,-8.200001,2.75,8.658089634555715,NORMAL,34.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:37:52,1.3000001,-8.599997,4.0,9.573397968329166,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:37:55,1.3000001,-8.599997,4.0,9.573397968329166,NORMAL,3.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:37:57,1.2999997,-8.400001,3.0,9.013879077289705,NORMAL,2.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:05,2.2,-7.3999968,3.5,8.476435137486174,NORMAL,8.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:10,2.0999997,-8.000001,0.75,8.304969279895085,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:15,1.2,-7.799997,2.25,8.206244768468036,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:20,0.59999967,-10.000001,2.25,10.267546912675934,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:25,0.50000006,-8.799997,2.75,9.233225181918232,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:30,1.0999997,-9.000001,3.0,9.550393569900724,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:40,0.59999967,-8.199997,3.5,8.935879945702556,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:45,0.6,-8.600001,4.0,9.503684401325678,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:38:55,0.8999997,-8.799997,4.0,9.708241172324113,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:45:22,0.90000004,-8.400001,3.5,9.14439811425558,NORMAL,387.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:45:27,0.90000004,-8.6,3.75,9.425099472790725,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:46:34,1.1,-7.6,3.5,8.439194274336858,NORMAL,67.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:46:44,1.2,-9.0,4.0,9.92169340384997,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:46:59,1.2,-8.4,2.25,8.77852493303972,NORMAL,15.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:18,-1.9000002,-10.0,4.0,10.936635714880515,NORMAL,139.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:23,-0.29999998,-8.2,5.5,9.878258955301789,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:28,0.29999983,-4.7999997,1.5,5.0378563911648095,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:33,1.0,-7.3999996,2.75,7.957543218858453,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:43,-0.8000002,-10.799999,5.0,11.928117148988814,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:49,-0.70000005,-10.4,3.75,11.077567425658037,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:49:56,0.59999985,-10.599999,4.0,11.34548274072113,NORMAL,7.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:01,1.7,-8.799999,3.5,9.621849219354926,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:06,-1.6000001,-10.4,8.25,13.370957344932338,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:13,1.4000001,-7.399999,8.25,11.170608106992251,NORMAL,7.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:23,5.7000003,-2.3999991,1.25,6.309714660743456,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:28,-7.2000003,-16.4,10.0,20.51341035322991,ABNORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:33,6.4,-8.799999,-2.5,11.164675651356873,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:38,1.8999999,-10.2,4.25,11.212158562025422,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:43,1.5,-8.199999,2.75,8.777954408630805,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:48,2.3,-9.8,5.0,11.23966191662365,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:50:58,-0.4000001,-7.6000004,4.5,8.841380331147404,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:51:03,0.29999998,-8.799999,3.25,9.385759553067668,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:51:08,-1.3000001,-8.0,5.0,9.523129751295002,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:51:14,1.3,-8.0,3.0,8.642337646724988,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:51:18,0.19999996,-8.599999,4.5,9.7082430328047,NORMAL,4.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:51:23,0.39999995,-8.2,4.25,9.244593012134175,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:52:14,0.39999998,-8.4,4.25,9.422446602873375,NORMAL,51.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:53:14,0.49999997,-8.4,4.5,9.542536348895927,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:54:14,0.29999995,-8.4,4.5,9.534149147669131,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:55:14,0.39999995,-8.4,4.5,9.53781945520044,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:56:14,0.39999995,-8.4,4.5,9.53781945520044,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:57:14,0.39999995,-8.4,4.5,9.53781945520044,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:58:14,0.39999995,-8.4,4.5,9.53781945520044,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:59:14,0.49999994,-8.4,4.5,9.542536347324019,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 16:59:49,0.09999996,-8.799999,4.75,10.000624100125002,NORMAL,35.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:04,0.99999994,-6.1999993,3.0,6.959884424327784,NORMAL,15.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:09,-0.20000005,-9.799999,4.75,10.89231290498033,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:15,-0.20000005,-9.799999,4.75,10.89231290498033,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:19,-0.4000001,-10.799999,3.0,11.216058954909295,NORMAL,4.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:29,0.39999992,-10.4,4.5,11.338871193200848,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:34,-1.8000001,-8.799999,9.25,12.893505448868472,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:39,1.4,-6.3999996,3.0,7.2055530585792065,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:44,0.9,-6.999999,2.5,7.487321684020328,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:49,2.0,-11.0,4.0,11.874342087037917,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:54,1.8,-6.599999,2.25,7.201561414026892,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:00:59,1.2,-7.4,2.25,7.827036476214992,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:04,1.5999999,-8.799999,1.75,9.113862083661404,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:10,0.70000005,-9.0,2.75,9.436763219981733,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:15,0.70000005,-9.0,2.75,9.436763219981733,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:17,1.3999999,-8.199999,4.25,9.341439039034672,NORMAL,2.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:22,1.0,-6.4,4.25,7.747418925035615,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:27,-0.100000165,-6.599999,5.25,8.434007756280582,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:32,-0.20000002,-9.6,3.5,10.220078277978109,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:01:38,0.79999983,-8.599999,3.75,9.416075749907762,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:02:15,1.3,-8.6,3.5,9.375499986667377,NORMAL,37.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:02:18,1.5999998,-8.2,3.0,8.876936372420387,NORMAL,3.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:02:38,0.8999999,-8.4,4.0,9.347192082117497,NORMAL,20.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:02:48,1.5999999,-8.6,3.25,9.33180045221714,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:03:15,0.9999998,-8.599999,3.75,9.43517262163237,NORMAL,27.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:03:28,1.7999998,-8.2,3.0,8.915155594828395,NORMAL,13.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:03:33,1.6999998,-9.000001,3.25,9.71866849522099,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:04:15,1.2999997,-8.4,2.75,8.93378414894831,NORMAL,42.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:05:15,1.1999998,-9.000001,3.5,9.730879586142304,NORMAL,60.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:05:24,1.0999998,-8.600001,3.5,9.349867205474153,NORMAL,9.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:06:15,1.2999997,-8.800001,3.5,9.55928955623801,NORMAL,51.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:06:35,1.1999997,-8.600001,3.5,9.362158751057423,NORMAL,20.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:06:40,1.2999998,-8.999999,3.75,9.836283926361675,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:07:15,1.4999998,-9.000001,3.75,9.86471071040611,NORMAL,35.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:08:05,1.7999998,-8.399999,3.25,9.18490514267845,NORMAL,50.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:08:11,1.6999998,-8.600001,3.25,9.349466108821458,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:08:15,1.6999998,-8.600001,3.25,9.349466108821458,NORMAL,4.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:07,1.8999999,-7.6000013,3.75,8.685189657111795,NORMAL,52.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:14,1.6999998,-8.399999,3.0,9.080197273187462,NORMAL,7.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:15,1.6999998,-8.399999,3.0,9.080197273187462,NORMAL,1.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:39,0.8999998,-7.3999987,4.5,8.70746693361518,NORMAL,24.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:44,1.5999999,-9.800001,3.25,10.44808687176753,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:54,0.69999987,-8.000001,4.0,8.971622808500198,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:09:59,2.6,-1.5999985,1.75,3.518876979947189,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:04,0.49999988,-7.400001,2.0,7.681797620349094,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:09,0.39999986,-8.199999,2.75,8.65808775007513,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:14,0.2999999,-8.600001,3.75,9.386826787578485,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:15,0.2999999,-8.600001,3.75,9.386826787578485,NORMAL,1.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:29,0.49999988,-8.400002,4.25,9.427222999378133,NORMAL,14.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:34,0.09999989,-10.599998,4.25,11.420703024683025,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:39,0.7999999,-10.200002,3.75,10.896905094567172,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:44,1.8,-8.799998,1.5,9.106589087029457,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:10:50,-0.20000012,-11.600001,4.0,12.271920112517073,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:00,2.2,-8.800001,1.0,9.125788601540197,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:05,-0.10000012,-9.799998,3.5,10.406726710354416,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:10,0.8,-10.400002,2.75,10.787147055640059,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:15,1.1999999,-9.599998,3.75,10.376052301333296,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:20,1.7,-8.800001,1.75,9.131950372182331,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:35,0.1999999,-8.400002,2.75,8.840957728662886,NORMAL,15.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:40,1.5,-7.9999986,2.75,8.591418835093652,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:45,0.5999999,-8.600001,3.25,9.213170848301957,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:11:50,0.59999996,-9.799998,4.25,10.698713041857138,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:12:00,0.39999992,-8.399999,3.25,9.015679848796816,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:12:05,0.19999996,-9.000001,3.5,9.658675788326317,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:12:15,1.1,-7.400001,1.5,7.630204112604131,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:12:16,1.1,-7.400001,1.5,7.630204112604131,NORMAL,1.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:12:20,0.19999993,-8.999998,2.0,9.221711553285756,NORMAL,4.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:12:40,0.6999999,-6.999998,5.5,8.9297240640461,NORMAL,20.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:13:06,0.49999982,-8.000001,4.5,9.192389015919693,NORMAL,26.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:13:11,1.0999999,-9.399998,3.0,9.928240638703517,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:13:16,1.0999999,-9.399998,3.0,9.928240638703517,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:13:18,-0.10000019,-7.600001,3.25,8.266348361761741,NORMAL,2.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:13:28,0.59999985,-8.999998,2.75,9.429870827323354,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:13:49,0.49999988,-6.800001,3.0,7.44916193138537,NORMAL,21.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:16,0.09999986,-8.600001,4.0,9.485252615086274,NORMAL,27.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:19,1.7,-11.199999,3.75,11.932831918702325,NORMAL,3.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:24,1.7999998,-11.400002,1.25,11.608727099902213,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:29,1.8000001,-5.9999986,3.5,7.175652134823842,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:34,1.3999999,-8.600001,3.75,9.485911496530052,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:39,0.30000004,-8.999999,4.25,9.957533932857121,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:49,1.6999998,-4.399999,2.5,5.33853823813233,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:14:59,2.3000002,-7.399999,3.0,8.309632129041637,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:04,-2.6000001,-12.600001,6.0,14.195774924955701,ABNORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:09,2.2000003,-11.199999,3.75,12.01426148042405,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:14,0.8999999,-9.600001,3.75,10.345652179539046,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:16,0.8999999,-9.600001,3.75,10.345652179539046,NORMAL,2.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:19,0.40000027,-5.199999,3.0,6.0166427362775226,NORMAL,3.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:24,0.099999905,-9.200002,4.25,10.134719373569453,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:29,1.0000002,-8.599998,4.75,9.87534637367237,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:34,-0.7000001,-8.800002,4.0,9.691750891351056,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:39,1.2000003,-13.999998,6.0,15.278741594778154,ABNORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:45,3.1,-5.200002,0.25,6.0590858056314065,NORMAL,6.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:50,-2.9999998,0.8000021,5.5,6.31585324085388,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:15:55,-0.90000015,-14.800002,4.75,15.56960370304922,ABNORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:16:00,-0.7999997,-8.199998,6.0,10.192152212364379,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:16:20,0.9999998,-7.799998,3.5,8.607552985605377,NORMAL,20.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:16:52,0.8000003,-7.400002,0.75,7.4808107902823,NORMAL,32.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:16:59,1.2999998,-11.5999975,2.25,11.887490966558348,NORMAL,7.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:09,1.2000003,-7.5999975,3.5,8.452807978417962,NORMAL,10.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:14,5.1,-1.0000019,0.75,5.250952656423747,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:19,5.1,-1.0000019,0.75,5.250952656423747,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:22,1.8000003,-8.399998,2.75,9.020114604593674,NORMAL,3.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:27,0.6999998,-6.800002,4.0,7.920228968912707,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:32,1.0000002,-8.199998,3.0,8.788627173797057,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:37,4.1,-2.000002,3.0,5.459854210508189,NORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:42,-1.1999998,-12.5999975,7.75,14.841241070746284,ABNORMAL,5.0
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,2020-08-17 17:17:47,-2.3000002,-9.4000025,6.75,11.7988367189315,NORMAL,5.0
